z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-208,-227,2204704.1382027,6471201.705665,-4266497.56746229,-3090154.43917436,above_vessel
2,-207,-226,1003188.82458628,4093343.26376064,-3090154.43917436,3206398.56378987,above_vessel
3,-206,-225,16259240.7179389,5836508.15450235,10422732.5634366,-2012549.70325918,above_vessel
4,-205,-224,14927850.6220606,5424899.05530651,9502951.5667541,-70949.3096096125,above_vessel
5,-204,-223,4480658.48331285,6493208.18657203,-2012549.70325918,2270684.06620207,above_vessel
6,-203,-222,3204142.28476537,3275091.59437499,-70949.3096096125,-70949.3096096125,above_vessel
7,-202,-221,4744646.05560587,2473961.9894038,2270684.06620207,-70949.3096096125,above_vessel
8,-201,-220,258220.081521632,6734431.92439052,-6476211.84286889,-70949.3096096125,above_vessel
9,-200,-219,2990742.95606115,2470392.58521752,520350.370843634,-2788318.48268839,above_vessel
10,-199,-218,1146376.029577,8045271.3098079,-6898895.2802309,-2788318.48268839,above_vessel
11,-198,-217,664466.764756589,3452785.24744498,-2788318.48268839,520350.370843634,above_vessel
12,-197,-216,7243194.53074941,5745003.73663271,1498190.79411669,-1348393.00614581,above_vessel
13,-196,-215,5016005.92382193,3899306.0682244,1116699.85559753,-1208025.57488603,above_vessel
14,-195,-214,3995504.30863895,5343897.31478476,-1348393.00614581,-1208025.57488603,above_vessel
15,-194,-213,3887158.36932501,5095183.94421103,-1208025.57488603,-1348393.00614581,above_vessel
16,-193,-212,2434806.0913269,5526979.26617139,-3092173.1748445,-1348393.00614581,above_vessel
17,-192,-211,400654.395234284,5664203.68507734,-5263549.28984305,-1208025.57488603,above_vessel
18,-191,-210,4777338.12323399,4258560.63505246,518777.488181533,149759.709259072,above_vessel
19,-190,-209,2284298.87147788,2134539.16221881,149759.709259072,149759.709259072,above_vessel
20,-189,-208,4745152.8006054,2250068.46659613,2495084.33400927,518777.488181533,above_vessel
21,-188,-207,1453296.13922243,2299380.48635676,-846084.347134334,149759.709259072,above_vessel
22,-187,-206,8916757.8323455,2811595.18620152,6105162.64614398,-846084.347134334,above_vessel
23,-186,-205,2317990.17071515,4217178.6596223,-1899188.48890716,-1528927.30729855,above_vessel
24,-185,-204,1308770.85314197,3977981.88175894,-2669211.02861697,-1528927.30729855,above_vessel
