z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-201,-220,599087.546545308,9005729.36670278,-8406641.82015747,-7586425.97869958,above_vessel
2,-200,-219,412118.483798883,7998544.46249846,-7586425.97869958,-1742502.1946481,above_vessel
3,-199,-218,12595906.671084,8358525.98954846,4237380.68153552,-5903871.0706422,above_vessel
4,-198,-217,8066111.35464655,3964689.76524316,4101421.58940339,-531772.745680247,above_vessel
5,-197,-216,85032.5333207393,5988903.60396294,-5903871.0706422,-531772.745680247,above_vessel
6,-196,-215,2333641.83185137,2865414.57753162,-531772.745680247,-531772.745680247,above_vessel
7,-195,-214,4499248.29546714,8588240.87075849,-4088992.57529134,-2544701.3697422,above_vessel
8,-194,-213,11554939.9262992,3059782.70629362,8495157.22000559,-531772.745680247,above_vessel
9,-193,-212,406861.291316887,2951562.66105908,-2544701.3697422,-53682.8096854547,above_vessel
10,-192,-211,3458374.42504417,1751558.51873932,1706815.90630485,-53682.8096854547,above_vessel
11,-191,-210,4200591.99617222,4254274.80585768,-53682.8096854547,-53682.8096854547,above_vessel
12,-190,-209,668797.187269767,3605874.94292024,-2937077.75565048,-53682.8096854547,above_vessel
13,-189,-208,3781627.64356923,2579330.60324725,1202297.04032198,-796234.126902445,above_vessel
14,-188,-207,490206.592898746,2648574.67138725,-2158368.0784885,-796234.126902445,above_vessel
15,-187,-206,2194018.53401883,2990252.66092128,-796234.126902445,1202297.04032198,above_vessel
16,-186,-205,8371588.42683207,4675058.48089669,3696529.94593537,-796234.126902445,above_vessel
17,-185,-204,9116998.23094673,3138495.3558826,5978502.87506413,-796234.126902445,above_vessel
18,-184,-203,1374634.30387175,2986526.9216517,-1611892.61777995,3696529.94593537,above_vessel
19,-183,-202,48108.7134423167,1869252.36919723,-1821143.65575491,-1232416.83790604,above_vessel
20,-182,-201,7903575.40063777,2960797.45122933,4942777.94940844,-1232416.83790604,above_vessel
21,-181,-200,1512095.41570998,2744512.25361602,-1232416.83790604,-315413.153099629,above_vessel
22,-180,-199,12613505.8164584,4411606.50763484,8201899.30882353,-315413.153099629,above_vessel
23,-179,-198,3841008.19061236,4156421.34371199,-315413.153099629,-315413.153099629,above_vessel
24,-178,-197,1569609.09936674,3339958.1021654,-1770349.00279866,-315413.153099629,above_vessel
25,-177,-196,5205622.3105504,4572625.33664326,632996.973907143,-315413.153099629,above_vessel
26,-176,-195,159893.128757586,3312547.92702032,-3152654.79826273,150272.439942409,above_vessel
27,-175,-194,2452525.49392378,2302253.05398137,150272.439942409,150272.439942409,above_vessel
28,-174,-193,4954417.88643121,2451450.54344023,2502967.34299098,-1653503.35406918,above_vessel
29,-173,-192,3258816.75721749,4912320.11128667,-1653503.35406918,-1653503.35406918,above_vessel
30,-172,-191,886962.912539031,3041812.98161625,-2154850.06907721,-2154850.06907721,above_vessel
31,-171,-190,753451.252782006,3475275.44459901,-2721824.191817,-2154850.06907721,above_vessel
32,-170,-189,547457.128789734,3132410.913656,-2584953.78486627,-2154850.06907721,above_vessel
33,-169,-188,733832.81158465,1198883.40369526,-465050.592110611,-1478047.5152647,above_vessel
