z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-201,-220,12086301.6873207,11083241.5731575,1003060.1141632,597848.351905633,above_vessel
2,-200,-219,5006905.31328614,4409056.96138051,597848.351905633,-472484.24936585,above_vessel
3,-199,-218,2983664.29415069,4526481.14478802,-1542816.85063733,132619.664566674,above_vessel
4,-198,-217,718555.802588103,5869134.81821651,-5150579.0156284,132619.664566674,above_vessel
5,-197,-216,4902657.81593636,4770038.15136969,132619.664566674,132619.664566674,above_vessel
6,-196,-215,12445314.4551074,5207377.92939211,7237936.52571534,5939121.75346874,above_vessel
7,-195,-214,15666547.5771932,6246741.99270162,9419805.58449161,5939121.75346874,above_vessel
8,-194,-213,9629542.32465963,3690420.5711909,5939121.75346874,7237936.52571534,above_vessel
9,-193,-212,6386070.45340525,1300134.49367964,5085935.95972562,5939121.75346874,above_vessel
10,-192,-211,17245810.663019,2155918.08624057,15089892.5767784,5135953.00654461,above_vessel
11,-191,-210,6373787.17904479,1237834.17250018,5135953.00654461,5135953.00654461,above_vessel
12,-190,-209,3886795.38852748,2645044.22123524,1241751.16729224,5135953.00654461,above_vessel
13,-189,-208,11745542.9194374,2842310.05807871,8903232.86135872,3865105.71644524,above_vessel
14,-188,-207,3715163.14156955,7053614.49749992,-3338451.35593037,2838257.82762046,above_vessel
15,-187,-206,5152519.35917701,1287413.64273177,3865105.71644524,3865105.71644524,above_vessel
16,-186,-205,4917097.24096619,2078839.41334573,2838257.82762046,2838257.82762046,above_vessel
17,-185,-204,11173282.1595665,2021834.69667378,9151447.46289272,2838257.82762046,above_vessel
18,-184,-203,5513704.95629757,3787328.66176441,1726376.29453316,1726376.29453316,above_vessel
19,-183,-202,2694544.90620571,3006843.93165004,-312299.025444331,948336.602852788,above_vessel
20,-182,-201,6454562.21055049,5506225.6076977,948336.602852788,948336.602852788,above_vessel
21,-181,-200,1148199.44158943,2026706.30618332,-878506.864593888,-312299.025444331,above_vessel
22,-180,-199,29290205.1262991,3311963.24236592,25978241.8839332,948336.602852788,above_vessel
23,-179,-198,1934711.55046492,6793372.27664013,-4858660.7261752,-878506.864593888,above_vessel
