z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-198,-217,11036783.7391157,4922245.02828763,6114538.71082809,8883316.10210271,above_vessel
2,-197,-216,19820089.7102191,1868436.30408319,17951653.4061359,13417484.7541193,above_vessel
3,-196,-215,14968978.0453293,6085661.94322663,8883316.10210271,8883316.10210271,above_vessel
4,-195,-214,51453626.1151544,3800493.85715562,47653132.2579988,8883316.10210271,above_vessel
5,-194,-213,3224872.33133163,3257648.79615244,-32776.4648208106,-32776.4648208106,above_vessel
6,-193,-212,175789.408232237,1904046.55809006,-1728257.14985783,-1027999.08000548,above_vessel
7,-192,-211,1701868.66574885,2729867.74575434,-1027999.08000548,-1027999.08000548,above_vessel
8,-191,-210,664051.893174427,2724190.34105499,-2060138.44788056,-1027999.08000548,above_vessel
9,-190,-209,624918.803763831,1377521.69456943,-752602.890805603,-859060.289897254,above_vessel
10,-189,-208,14815458.5860661,11422426.9172989,3393031.66876727,-752602.890805603,above_vessel
11,-188,-207,1102468.86108019,1961529.15097744,-859060.289897254,-752602.890805603,above_vessel
12,-187,-206,1372914.55224932,1881353.184305,-508438.632055685,-739154.632101241,above_vessel
13,-186,-205,2767814.04874771,4469055.26043652,-1701241.21168881,-739154.632101241,above_vessel
14,-185,-204,528783.826783997,1267938.45888524,-739154.632101241,-508438.632055685,above_vessel
15,-184,-203,16852498.9363921,3622153.15585658,13230345.7805355,1275548.95032182,above_vessel
16,-183,-202,3724443.02216448,2448894.07184265,1275548.95032182,2583590.4403674,above_vessel
17,-182,-201,6003270.38979807,3419679.94943066,2583590.4403674,5529416.95459363,above_vessel
18,-181,-200,15760155.2464407,2241965.92468097,13518189.3217598,5529416.95459363,above_vessel
19,-180,-199,8948634.10197042,3419217.14737679,5529416.95459363,5529416.95459363,above_vessel
20,-179,-198,11051804.3135862,2157126.59705174,8894677.71653442,8894677.71653442,above_vessel
21,-178,-197,198213.814797175,3340417.95915059,-3142204.14435341,5542460.30479061,above_vessel
22,-177,-196,19210333.3572748,5189746.62914844,14020586.7281263,8894677.71653442,above_vessel
23,-176,-195,7530323.43659059,1987863.13179998,5542460.30479061,5542460.30479061,above_vessel
24,-175,-194,22739192.1631857,786993.870359243,21952198.2928265,5542460.30479061,above_vessel
25,-174,-193,793555.935733581,3842563.87157546,-3049007.93584188,-3049007.93584188,above_vessel
26,-173,-192,87540.433334507,4247959.46352015,-4160419.03018564,-3049007.93584188,above_vessel
