scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D235_F05_V01,0,frame_000.mat,5327437,f37a702e4bc5a95f800b930af7544b302ee87fb4281c45dbb3b7aef218026438,"[351, 500]",1.0,241.95009478975234,170472110830.88245,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,1,frame_001.mat,5327504,27eed0aa2569c371b86798a6fbf5bcc0e23d96f33ed70ed93552b187778b95df,"[351, 500]",1.0,84.99869821085007,9334145818.70654,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,2,frame_002.mat,5327458,5d1759e212d1a6bb72916f8b6cd2ec2dfbe51dd7c025ea3d545d83bae6d576b5,"[351, 500]",1.0,128.2439740639197,7954761319.472682,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,3,frame_003.mat,5326947,b5b48f6138b76b0d60a36e7bf8d75c778e27131f9c05ffab6b666256219f086f,"[351, 500]",1.0,365.89288686208533,5319237687.441405,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,4,frame_004.mat,5327138,4160fb395c50022786577f229e26b2c3c344ca671ad9bdaa9201992dcccf8129,"[351, 500]",1.0,70.36762439896496,4104931961.9337134,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,5,frame_005.mat,5327310,f3a95fb7881b5ab8f9e84d4797fa842c010130313eadf7935bbb583288f8daf4,"[351, 500]",1.0,27.581143341484722,5996096869.339638,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,6,frame_006.mat,5326963,3af15a1d9964ad0b20ca6395bc41168bfc58801a4c80f2405ca8ea82a532e540,"[351, 500]",1.0,108.79353664751851,3413164336.3851585,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,7,frame_007.mat,5327257,26bf5c111658ef135746b64d12a70bc9c8e68582b9c53f20796630fea4664448,"[351, 500]",1.0,57.60732480391661,3613042076.6294746,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,8,frame_008.mat,5327422,78156069e75238eb7b9993d7eaf8697b9faed4dfb41537229bb3e6424fe31f15,"[351, 500]",1.0,14.238005702301123,3783291089.5881248,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,9,frame_009.mat,5327145,c74f9ce87106dc6a11e8d271d84772b514205d299f59d53572a80d92d46834d8,"[351, 500]",1.0,78.19932784679503,3185694787.489348,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,10,frame_010.mat,5327130,7b08002dd6e6cb6df1d89ace6489e25085693c9473a8f31d4e93ba98eecc2e39,"[351, 500]",1.0,32.13549909624478,4718876080.395864,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,11,frame_011.mat,5327162,5b5fbeab311d0f4efe479285cc344a722ebb4bdfd8e8fe86acaa3ee2944614eb,"[351, 500]",1.0,37.57363490412187,3163223512.4968657,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,12,frame_012.mat,5326906,d1a4dba40dc78a9e2c5a818094f50e831fed98e11319f9da3c46ea15a2e6a553,"[351, 500]",1.0,72.97350754146943,4451917523.690177,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,13,frame_013.mat,5327216,cfa6c9ee9baa2b33ecf43e0bf5b7ae966e0e40eb61d80685a9c8b043c7506b60,"[351, 500]",1.0,1.2186477605954662,6121314548.558816,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,14,frame_014.mat,5327457,3e89e7bd53dddfcd8b445cbc4e40d698302da61547a5aca678266b82978d1e1e,"[351, 500]",1.0,56.45470250266046,6266967675.300152,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,15,frame_015.mat,5327126,5d4861b34a61b74a18dfd74600f964339a9dfcf1737b3e6df567c1a1ac03d1ee,"[351, 500]",1.0,59.95203452917419,2888934251.140215,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,16,frame_016.mat,5327295,93a91b274afa19b1664a00c7a764f97e4a2d5d03dadd401ad784ee90dc504f16,"[351, 500]",1.0,2.0668639377460836,5347171605.44143,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,17,frame_017.mat,5327045,818c2da048b26a09911ba127ba37ae477ec3de9b9b6df643364628fdcb162be5,"[351, 500]",1.0,89.26211329113994,8385513027.85836,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,18,frame_018.mat,5327050,00918428b1d6807e1118c6f952f58aac399285a5f08f6a32ac5815f74cda931b,"[351, 500]",1.0,146.13289259790608,5062717462.301356,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,19,frame_019.mat,5326767,9c42bc109fc6f0dc34c16aaf454c98c54dd0487f946971f73fa190f01466f807,"[351, 500]",1.0,1.5899416676412013,3313858160.281128,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,20,frame_020.mat,5327020,e5f50903f90fc372e7fe594a3f64912712c3f3f20a7e06587411f5f5cc2e839f,"[351, 500]",1.0,23.64370241766171,4795319740.167049,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,21,frame_021.mat,5327190,51cc9998c5acf0af2c14968a366012bce82d0cc872b0cd4629be52719c893946,"[351, 500]",1.0,40.061426761641336,3036342913.5395865,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,22,frame_022.mat,5327124,6baa31dfd5557f1f6590f584f4ffa2156b13942a9b107c2774c94675c1215844,"[351, 500]",1.0,42.31352408373124,3197053435.060358,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,23,frame_023.mat,5327280,cbadbd7702b2614dd8f8ced6b05e3cb1e070f3d6d232a31b8048b6cf6adbeb59,"[351, 500]",1.0,224.73543584102154,6253279902.178609,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,24,frame_024.mat,5327044,e1a6e5cba80bfda4854d962ede60881d5f501f29fcdf934c3ff7e9ce725b1ec6,"[351, 500]",1.0,54.679216159078635,3834707376.0598054,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,25,frame_025.mat,5326954,a0b5289f6ae4c7a7fa96cce91be969be4ee2eebd15d0f793dc1a78e5df6ed0ae,"[351, 500]",1.0,57.91480935915417,8902567943.208803,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,26,frame_026.mat,5327035,ca7bf0e8c159abf83a6835419a26c16f02abdae39aa7a339f0a8bc0490c60c9e,"[351, 500]",1.0,47.84132992976629,4213789509.0726113,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,27,frame_027.mat,5326840,88577d8716368363f85daffe5d1d2cb66196cfe36820c64a796f59d9d413e76d,"[351, 500]",1.0,4.031375826482613,4924830685.2402525,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,28,frame_028.mat,5327082,7fa01bf1a9540a6a39c5c82d58e37fd2fb6ec3ec61775825e246c5fd024499b7,"[351, 500]",1.0,0.4626893339301537,7312439382.350604,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,29,frame_029.mat,5327296,3dff9d6200b6e2269ddfb3323a0e8c8258d02538f6ba55af47bc4bfc6696e600,"[351, 500]",1.0,48.24750814196387,8439995993.231212,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,30,frame_030.mat,5327064,725c82d0d54dc4a3d155db15612cd55af55a9e52acf57c599e69db6827677343,"[351, 500]",1.0,75.4358397582517,5737795171.839032,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,31,frame_031.mat,5326998,9df704cbd5c7589765c66528d427711a3574eca3326305e63a0bf0e642a49d37,"[351, 500]",1.0,400.0230422351397,4085390779.1962323,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,32,frame_032.mat,5326954,883e124a91231ad538df8d996f550a0da5235211d86636d7909ed147ca95a49f,"[351, 500]",1.0,137.861672157247,3296957733.317964,True,True,"var(abs(E), 1, 3)",N,passed
D235_F05_V01,33,frame_033.mat,5327193,294935fe4e13784f5d562e8c3a52044d37b5ed6b3e0702efae8b833255487f71,"[351, 500]",1.0,75.57651613163003,3089120383.4562745,True,True,"var(abs(E), 1, 3)",N,passed
