scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D285_F03_V01,0,frame_000.mat,5327852,7e3a5543771ccd201fada1eec54caec6b41c56272a64a29341b213a17e9adffe,"[351, 500]",1.0,124.024171376813,987758639129.2589,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,1,frame_001.mat,5327685,9a901d2e006e61abf226d6a5ad40affa6f0bae1ebdb4f289cc266c11190f911a,"[351, 500]",1.0,26.56382493878324,10445942326.992805,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,2,frame_002.mat,5327741,38730d4bf7175d7155742b5e514155bb501f49bc564b92292f49a3798e45e13a,"[351, 500]",1.0,223.91265297500422,10765584878.71184,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,3,frame_003.mat,5327682,5b68abbc5f7874c17fd010ca240ace12b9c1b8c7d76e6151249898e18205d306,"[351, 500]",1.0,45.13019340026336,5409567295.912464,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,4,frame_004.mat,5327661,a0ff09dad208c1c75fa4cf832d6784dd88155d99c9568ccb2318c6abccc405c9,"[351, 500]",1.0,14.443313178878917,7187915238.935074,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,5,frame_005.mat,5327453,8b125bcc715a6957e61812296ee00bc242b31d0ba2a0c20e1f8ceb7e2d9c8929,"[351, 500]",1.0,3.0428889186583308,10712539491.001648,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,6,frame_006.mat,5327432,e8ab1f77c24889340c829a172340ca4f781a137d3b17461ef85e4e31d8bdd68d,"[351, 500]",1.0,97.032116615303,7566857037.517392,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,7,frame_007.mat,5327504,f9786f928601c839c3c2a41187f84222456b1f2eab03ab5edf4f5986ba5d6a75,"[351, 500]",1.0,15.1879234718712,7565863368.971546,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,8,frame_008.mat,5327351,11cfec64aadc87c4d541124c9c4a7cc454af344c9c09c316fa05fe5276e6dc4d,"[351, 500]",1.0,27.266171682169908,5565083398.156895,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,9,frame_009.mat,5327632,c4b2d98cf9a17a50e181dbe36dc6630dd9de5ea69c5ae4673d822c5a4f7b0e83,"[351, 500]",1.0,49.66367547517871,6812036219.261775,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,10,frame_010.mat,5327428,b19ced6d26c49ce09ef68c3bb1a718d379d609dfed1a5fdba54d497f73f46b90,"[351, 500]",1.0,183.039997046694,7487592657.169292,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,11,frame_011.mat,5327806,b6506271079460994b0596005ef9efdf389d8fd22d75826e059604c18073062e,"[351, 500]",1.0,6.716897107064656,3890221705.8442974,True,True,"var(abs(E), 1, 3)",N,passed
D285_F03_V01,12,frame_012.mat,5327728,c7fbbe8df46303ced25b35128284409838c0f99f1e84f87abe35e406d61ef649,"[351, 500]",1.0,39.996320363866026,11757109374.988825,True,True,"var(abs(E), 1, 3)",N,passed
