scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D285_F01_V01,0,frame_000.mat,5327682,06dbe4d60e768deaa54240af3b99ccc3e33c2e6d2f67dcddef8eff4fcc10b67d,"[351, 500]",1.0,22.346570560742453,595199782178.2749,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,1,frame_001.mat,5327896,5375a8f81ee7f8e5f1dcfd9e7b70591da35bacda01bf49a2e64f1bd5336a1680,"[351, 500]",1.0,37.98332045687125,22283595399.02179,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,2,frame_002.mat,5327564,ad725bc9fca09f1abd33d2f5d24a66d7ec6e0c36e8bb9f52228357ba7234706c,"[351, 500]",1.0,5.997543528494596,10110081943.99443,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,3,frame_003.mat,5327560,d32174ff9ba448ee1142d93c1520d22e23dda6f8b72bf0e7e431ce1b9b9b9707,"[351, 500]",1.0,51.12294969929678,5261530605.891473,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,4,frame_004.mat,5327575,a877ea7030d27f064dd661457c514290b75d5e274ee5b25bda87a6657dfc4756,"[351, 500]",1.0,158.43152645430675,6443938345.283352,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,5,frame_005.mat,5327613,a8f1db737ea250c42695f1f55c6caa50cd68ce7be02bfb72a8c478c88a5f1c74,"[351, 500]",1.0,26.44147467681587,7090883209.79343,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,6,frame_006.mat,5327949,1b9d49abbc05bf3ed734363f7733b2e5a1536ebaa86d24b2d41cf9b4bab54d96,"[351, 500]",1.0,45.52369949844831,12407031625.077288,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,7,frame_007.mat,5327875,fc2578ecf6a51f6863f77b06b0ab90e21b057a1cd34764ebc5221efe560bc593,"[351, 500]",1.0,75.51343548601314,4181140691.0904737,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,8,frame_008.mat,5327659,11099e212870579acae87a32b12826ff645a68bf4174f842f3653b40c5ecf586,"[351, 500]",1.0,21.729173003552706,2669281046.443379,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,9,frame_009.mat,5327695,b092fe8a31f132752bd0a079e08ff887e35032db10bc3d601dbedfa3d1dfbcb4,"[351, 500]",1.0,45.968023617269246,5497102507.821235,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,10,frame_010.mat,5327484,93603cd62dbaf32a9f39c8a111d41699b76e3f9aac7ca4d306eda730ae03c118,"[351, 500]",1.0,21.84582900974769,14659281334.992203,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,11,frame_011.mat,5327198,11d419f0e10561b5f18b66db4a8344b656d12cf2049880c30262691908d088c3,"[351, 500]",1.0,15.892002148362657,7904928293.393565,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,12,frame_012.mat,5327224,56b3c2c06453e749af3c66c595160ffb834201139cee5237a562c564da453ef3,"[351, 500]",1.0,15.853232359486748,11424433169.387457,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,13,frame_013.mat,5327779,ed0b265b5e6061858b8463740c8f55319472c05e496abca774d25ed44c19df08,"[351, 500]",1.0,197.56074615701183,6659257919.855774,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,14,frame_014.mat,5327401,4935ff034fb8a3c4fa23d58bbab4369ac6c16606d2eec75430594de883d8858c,"[351, 500]",1.0,32.178774904119024,3752741623.043312,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,15,frame_015.mat,5327548,11d1be132a71709c20d6e4fb26da81360b31130877dd410b278a998253aa903b,"[351, 500]",1.0,8.470212700193715,4319413813.688676,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,16,frame_016.mat,5327196,7dc9039fd948d5c9fd5bcc60cecd123d4b279dc60a0ecabf94c8c162437b32d0,"[351, 500]",1.0,26.761339977773957,5790335093.399582,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,17,frame_017.mat,5327405,01f6874e012b09fb55e1fe080ddac3f63d7620c24bf492f9ef21393234c210c6,"[351, 500]",1.0,0.5928234918322094,4457657042.904053,True,True,"var(abs(E), 1, 3)",N,passed
D285_F01_V01,18,frame_018.mat,5327392,40292ab4e748c4472170635c47402d51a2dfeef268a9851b1d80d5b8af1f7e01,"[351, 500]",1.0,21.545337179136776,5601367245.448082,True,True,"var(abs(E), 1, 3)",N,passed
