scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D500_F09_V01,0,frame_000.mat,5326242,6b0d8b3c96070001499c657f1a2987277c9e400be342fd293932269e0c59eb0d,"[351, 500]",1.0,45.88264536477794,494824403742.4314,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,1,frame_001.mat,5325784,1573e45591ca1314199eae0f4a1a43e2b141e59a7a622f46c5e40d3f3730dc50,"[351, 500]",1.0,138.27411975425264,15113089756.066278,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,2,frame_002.mat,5325621,8a0ad3aab0b2819fb3916d08832bd53936fe76b3c04b5368100d3b9f63f9f494,"[351, 500]",1.0,73.9896976391299,15878725742.21784,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,3,frame_003.mat,5325756,12e466e86de77fc69b0901e217cb9c751657c92e4f9fac1a01fda894e4b1aa26,"[351, 500]",1.0,120.83464909896594,8123256608.672501,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,4,frame_004.mat,5325912,638fc441b7287fad0ddca6f81db20f00945910ea903317b4aad4ec35634e6d75,"[351, 500]",1.0,56.38643277346864,5509758661.918835,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,5,frame_005.mat,5325785,e96e02e6557b9fbf513e24d52456a12211c099c2af05425ce26dfc624ae53b05,"[351, 500]",1.0,71.43707769156133,7149004440.54111,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,6,frame_006.mat,5325612,7252e8338f55f92eee95277d5080e2b7b0470ad18e4894a48261e2d752c812d3,"[351, 500]",1.0,66.33748917885849,5740748007.747899,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,7,frame_007.mat,5325685,e2a50bd749a096d14a310ecd9cfc38bbaf623f4efd77e4bc199395c6364bb66c,"[351, 500]",1.0,41.97573210084258,3637455149.460421,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,8,frame_008.mat,5325751,4c87e94bf92da0622d7a4d0df4461d2450b25fd5737248e56cb7b3c1d836c212,"[351, 500]",1.0,84.91506598908116,8045303607.021581,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,9,frame_009.mat,5325900,e1026ad06fba5eb314ab9e9dd225d1985bc4606df5fc04781af57cf982d27e9f,"[351, 500]",1.0,114.88440320971843,9468697748.431948,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,10,frame_010.mat,5326057,ac6b2536f5a9feeeb36733ee315782ed4ef5a82908bd3954a2330be14f193d8c,"[351, 500]",1.0,221.34488122763852,5607349324.294805,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,11,frame_011.mat,5325812,d4ee5391c9d8b0a7b49ecfecf0da29cd734af13317f149cb762c27751a5d76c4,"[351, 500]",1.0,33.302656516881136,11803210774.864174,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,12,frame_012.mat,5325838,85fa4736bd990f667bb9002fc1e50d95071eb5bf7cdb3f4be4ec1bf7a2d53b0f,"[351, 500]",1.0,1.40417321097998,6776814144.820794,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,13,frame_013.mat,5325923,7f71b97ff3930218913aa2180f0884972b165859ddaf935455a5061156ee950f,"[351, 500]",1.0,22.076298392524183,5136656297.768812,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,14,frame_014.mat,5326210,3aa76d0123afaa03ad5a963db7dd24912a8900a574b95a10aa9ee0b648e0c376,"[351, 500]",1.0,75.0294074332766,4712065272.505067,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,15,frame_015.mat,5326199,ccf93c2c53c1bc15fda209ea7585a57b7b2fc0998c56bd2053a1e99c72fae01e,"[351, 500]",1.0,11.499160836911761,5693897507.274299,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,16,frame_016.mat,5325955,6f8558ab084b612cba641c4e2e5660174f9b7bd0d6d236026ad0d507f2488b18,"[351, 500]",1.0,73.00252672452399,12253863374.610804,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,17,frame_017.mat,5326273,c11df8608a124851e6a707cc8e8610867c6b20ae0db992ab3cf7148f05d074f7,"[351, 500]",1.0,33.27966098827939,14047907063.988005,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,18,frame_018.mat,5325848,e6b03c9c7d0f9cb22e3aa5419e5a1750db8441cd5d7da67499519b2cc12fe539,"[351, 500]",1.0,30.64736837643265,2929357678.0495706,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,19,frame_019.mat,5325819,202641128daadd9c46baee0f8cabaf1820daf2c73a19c75ced6e24df95bb8b99,"[351, 500]",1.0,19.722386572401863,12361433430.09395,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,20,frame_020.mat,5325928,b37cb9145316baf18dd88f5c31971b5109e721f9022bc0904ba3fc37754f7d4e,"[351, 500]",1.0,97.02636448264279,6764567277.525714,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,21,frame_021.mat,5325997,5c44bbbae99080d51a075d84d7aabebd6ce5d9e2e61724fd7568f1a99997cb26,"[351, 500]",1.0,9.33441202458714,6196756409.2926,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,22,frame_022.mat,5325953,28cd2d987a9bbf46f9d1811fdd73993da68226dd111f315069b455469c063270,"[351, 500]",1.0,205.7103058757988,15332071859.155745,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,23,frame_023.mat,5325939,dde112093c9c175dada95664e519c3fa504a989da66f8ce7c2a12b8b6ef0cd69,"[351, 500]",1.0,29.98767934784804,10325896000.06502,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,24,frame_024.mat,5326157,b40235a599bb0b285775c96ad1e3c69d7b0673cf838f6dba49d55e4804f115b2,"[351, 500]",1.0,70.53411009677541,11898914429.54193,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,25,frame_025.mat,5325950,2052c034e4200ea40b394cae6cd779216ed67ae2ccc15c12f3edb156ff2fa127,"[351, 500]",1.0,267.90170267996206,7636822181.551045,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,26,frame_026.mat,5325511,84489511add305b28da92cc2c2a706b19f0c7cd4dcbcc0b4b567d4c07c9f6b34,"[351, 500]",1.0,111.42616742880533,13202484327.749727,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,27,frame_027.mat,5326020,d230b6b984eb0aab07f0e1d6561115e1aae4369ca56bc40ed157a445db9d6279,"[351, 500]",1.0,42.30625776288638,4826197022.484388,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,28,frame_028.mat,5326024,f2ff2a4eaee767e78f18cd91c119a7df647b7a19d32575ec410262f7e1c8a53b,"[351, 500]",1.0,14.857193587989093,5376281366.341075,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,29,frame_029.mat,5325989,6ff2329e4256bc2f40fc5a0c3ca93180d7ec68dacfcd1edcc35677bd007c0bb0,"[351, 500]",1.0,59.51088708444678,10245032248.334211,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,30,frame_030.mat,5325981,7f99cce9256ec25d53e4b307a85f916204bf4f6861923fb2e8b6395f2834d12c,"[351, 500]",1.0,61.838620517768824,11193386538.117874,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,31,frame_031.mat,5325935,043fad15350ea45ada031892f5ba15da7d9dd3b73862c318141b788678acc9a3,"[351, 500]",1.0,162.3725941794379,7794915993.387029,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,32,frame_032.mat,5325949,3fedf2742adab7831ae4d3a32022a7b1e44b8bb542600472caf886c8283ed956,"[351, 500]",1.0,43.57142700369642,6972116977.355202,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,33,frame_033.mat,5325885,78be14e31f8f9418ee67b8d2a771708ec755270a65d1cdb516f7b8bbe8e04b46,"[351, 500]",1.0,6.306130990841363,13038175165.701927,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,34,frame_034.mat,5325782,6c01030c356292f0e7160a9e1b4d9c575ee22cda6668d455dd894c660717b6e4,"[351, 500]",1.0,89.94138028554919,10803664513.757566,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,35,frame_035.mat,5326037,9e642c9da44f6b21b852195b1a1a041ed22d46376843032dbe34a82d38b329db,"[351, 500]",1.0,26.53240154393555,15179714153.940714,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,36,frame_036.mat,5325951,900e335b218cb04dcf6b5350b0975aa6071ef5ea898820bdeacf6678d6ffb72d,"[351, 500]",1.0,11.711711112351432,10734930749.308714,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,37,frame_037.mat,5325833,b0a50f4a34d40cb46f4e37fc05c1e81519efabe832f6d5b6fcf669ee458717d7,"[351, 500]",1.0,2.013739582399284,12907682148.049355,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,38,frame_038.mat,5326126,5832c9177090b7849fdc3d7c46832de9e927123a7abbaefea247707e55e1604b,"[351, 500]",1.0,93.65081784004254,9847550044.617514,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,39,frame_039.mat,5326022,f5c2a6c9c4a064f036595d6b3322f9d241665b9909073fa33ed80866b70d65c7,"[351, 500]",1.0,22.3821078588645,6332994093.150291,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,40,frame_040.mat,5325928,81d5952fc15577137ad6dcebaa9b9240d1ca0af00d3883f7b7357ac6b23dfe13,"[351, 500]",1.0,83.28506708973153,3644566999.3738456,True,True,"var(abs(E), 1, 3)",N,passed
D500_F09_V01,41,frame_041.mat,5325933,34db8df59f0cb0d1984c7c0d0aaf051900c5d7e587bd26e156790c18e5cd4393,"[351, 500]",1.0,19.11604302922959,5674809451.902249,True,True,"var(abs(E), 1, 3)",N,passed
