scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D500_F02_V01,0,frame_000.mat,5326901,c939b65918d619a3f9a72e56e48feaec783c30797b20b56fa00c4fe638060b8a,"[351, 500]",1.0,31.91920522207835,587024383467.1573,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,1,frame_001.mat,5326839,b9c6646e1a598c321d1a922712470e58a7a39d8ca81a062b9725508a289c5e9a,"[351, 500]",1.0,127.17249624299988,10024295437.461508,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,2,frame_002.mat,5326765,83ef82074cf6b5ccd5e81a18a2973cbee7ab620cdf157063982b8c3bb048c3bb,"[351, 500]",1.0,0.8986878492679979,13174402108.204275,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,3,frame_003.mat,5326673,06260557063169a2589ec4f34d63399f2d22fae76c44da9abbee6ef5bbecf314,"[351, 500]",1.0,4.466660409764555,4839262980.073158,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,4,frame_004.mat,5326983,0fb8c7a97cbc604f5c47d6da725cd1e3c6c8a972da7f5c91e109cbc6da2538c6,"[351, 500]",1.0,67.19549246399198,7943426742.1567955,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,5,frame_005.mat,5326747,462532d127eeddced26aba33b293b2f50f7782d167edc454ae89a73ca9eb730d,"[351, 500]",1.0,14.81445477849141,4921209637.879808,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,6,frame_006.mat,5326976,10f06607a86672dd99c8032a9994c89a0055c8b5972564b1f04589714b0df44b,"[351, 500]",1.0,70.32514773404922,3877975500.5402355,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,7,frame_007.mat,5326909,e1fac886d61a5e23875433498c2d60555cdd62045021e6b3c8fd17b6b4fd3eb4,"[351, 500]",1.0,42.327232110684456,9799043515.293852,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,8,frame_008.mat,5326969,c7170d18ac9be22ae478a9956a798bcd7c321664289cedf108c6266f65581584,"[351, 500]",1.0,26.040426545597814,4823217175.079917,True,True,"var(abs(E), 1, 3)",N,passed
D500_F02_V01,9,frame_009.mat,5326660,35147cf7916e906391e06e0edc6daab615548c49bc0b1f7a6ef7abe6d1207acf,"[351, 500]",1.0,91.5570691274908,4322876410.8036375,True,True,"var(abs(E), 1, 3)",N,passed
