scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D235_F07_V01,0,frame_000.mat,5327329,a80ac307309670656135dbc656d533098d0efc23c370a8e4dcd707bb63691377,"[351, 500]",1.0,14.587920226913065,157978773335.06998,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,1,frame_001.mat,5327114,6e355700359735b9d06b8bea01ccedec181d24d226794e3ff281ac6b745598e1,"[351, 500]",1.0,75.59326635103493,7838236482.049201,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,2,frame_002.mat,5327487,c7bc94d9d5b1aa641bb68d8dc326bb5cc12c08551823d0b34dd26ce46798891e,"[351, 500]",1.0,14.669757844825497,5199476017.154756,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,3,frame_003.mat,5327463,c5c3f40f80f4aff56a44de827e8204cdcf3e2c1215b59bb136bb262d9680ced0,"[351, 500]",1.0,83.8176646473045,5880061467.149285,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,4,frame_004.mat,5327380,22c858385ca827447070c9969cd2cbbc973f66029f0376aa777deeeab934328f,"[351, 500]",1.0,39.42787861503317,4792403241.458392,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,5,frame_005.mat,5327351,5f6210cd45f213fd8513df6a93b10f1489f4243f2e9cdc3cea1de204b4b323e4,"[351, 500]",1.0,14.985625442903997,3600023217.4669647,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,6,frame_006.mat,5327420,4c1a2100e9499f0bc866dba67e62af17143846bb1e5c8f04b29f0ed05f1038e3,"[351, 500]",1.0,46.708716126380665,3434014148.6517735,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,7,frame_007.mat,5327172,26b7d29869526a161ff9cfbbd288d00086b2f0607601bc069f5538d6a092f413,"[351, 500]",1.0,28.965650424781725,3473453404.924024,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,8,frame_008.mat,5327313,3bd488186db1254c964e11c05e8c3003e19c7aacf2e683c00d4d645eaae75024,"[351, 500]",1.0,74.16442182841014,3742022597.2626204,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,9,frame_009.mat,5327267,6c581ff9b8230f2a6514e96607873295bd7de0832054b036ee602c167af4a75c,"[351, 500]",1.0,17.724634777184637,8879525232.101686,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,10,frame_010.mat,5327529,33909c4a2f19503803dcc3b389627459624ecea7ba39ae109271e71d91d3d436,"[351, 500]",1.0,58.319699185649775,5342150596.929954,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,11,frame_011.mat,5327370,3ec1d05cd8d70f6381ccc35c93751d6e2e93f18b0d9802a21b8efc8104c547cd,"[351, 500]",1.0,98.80645317373198,3537782822.1705832,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,12,frame_012.mat,5327477,29b04c0e1ea25a3c80eb57c29d51d7bfb4d13af5a42842dece0b37f203feebda,"[351, 500]",1.0,133.98023421787923,12138885321.421621,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,13,frame_013.mat,5327286,b6874204ee61775ec212f8ee7fd49fc6fa95d4c8ef7c831f5381ebc7421840bf,"[351, 500]",1.0,298.4092115383273,7831183967.999318,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,14,frame_014.mat,5327313,70626dd538af5f72e8ae097c2a32ce54491607c65edfe42d3eaf9812f4496f6f,"[351, 500]",1.0,16.51639874692181,7190009058.003815,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,15,frame_015.mat,5327129,8f6cc28ece1b6a1b308b94b20cc80c3c643c6e76a8ab634539e97ef75a4d0be5,"[351, 500]",1.0,3.7495368860860823,3928940791.3934765,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,16,frame_016.mat,5327041,477520b82171ae8e3be3fa43d260ea539901857ce58fb70e34d9c59bf670fb00,"[351, 500]",1.0,40.029645856078105,10233873677.2241,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,17,frame_017.mat,5327221,8367f7de80d4e697f9541bdc990cdc790950bad6119f9c02f6afc27c28671c3a,"[351, 500]",1.0,94.13278925888643,7870590045.02597,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,18,frame_018.mat,5327160,075625f9bbeb1ebefc652021c557f66e5b4a96babd5fc07ca0da22fd58023766,"[351, 500]",1.0,17.80763065105997,4185727268.0328116,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,19,frame_019.mat,5327303,7e32fbd25429d3eb994fdebca9a9efdc0f6eda820a01c8961272f491ae039c9d,"[351, 500]",1.0,12.051626770507108,3746375930.784945,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,20,frame_020.mat,5327494,22a4fcb0b06b058b17f14b1e46015db0b5a49c19937b53e4f7304c5ecd15f418,"[351, 500]",1.0,23.303415676737348,4134440178.673716,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,21,frame_021.mat,5327466,bc94330b71e355d49e8c3a7e728648a20bd9102bd67c4b018d812fb1c25d6a29,"[351, 500]",1.0,68.70969018376627,5097506406.220084,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,22,frame_022.mat,5327173,69d0b605b2ffed4f4f2321ac48f21ac952dbe34e17cac225e37dd5bcfef2a278,"[351, 500]",1.0,39.96952377419733,4959253274.915067,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,23,frame_023.mat,5327173,a2c8e75b06f3c8bf4f33ea8982158b9ef7de3f83d0c739ff903a4cb6e83673aa,"[351, 500]",1.0,16.399621037402117,4567876674.449149,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,24,frame_024.mat,5327224,d20b4c8c05da8bf071e8c142b30da1931fb70b2461c777976692311d7b3e360b,"[351, 500]",1.0,66.55844163601829,3207064326.6013527,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,25,frame_025.mat,5327344,418753e8155612b36131306f7bcfbbb57ef720ca91bfd0a88086a8880f66f828,"[351, 500]",1.0,166.63930078099307,2832569744.415879,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,26,frame_026.mat,5327061,61ab61504311cd5bf07ea38cbdfca64494027a56aee5e60eb77d89e498e377fa,"[351, 500]",1.0,127.45497674937762,3773105141.61894,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,27,frame_027.mat,5327063,c663ff1d45ab288e65c17f5109d1e0e32c083213fb6ccf5ef3aee5a268b2eb03,"[351, 500]",1.0,84.0822741673124,3734040941.2002716,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,28,frame_028.mat,5327118,8340563475feb518d2b587539d02c6b7e17c2d8a05e554078be1f8c30ec5b123,"[351, 500]",1.0,61.90212683461988,5452974702.140851,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,29,frame_029.mat,5327198,00b608a5ffc959286eb9d2627a0243bdab5997a4958965f6f26906e396d2e565,"[351, 500]",1.0,109.47535570287529,2644852299.3425665,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,30,frame_030.mat,5327115,d1760548bf930993f883a8818bfffb4d0e3e0d9617a0f7c3027e36dfb7005087,"[351, 500]",1.0,9.812178682942202,3067277606.8886294,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,31,frame_031.mat,5327172,889637e790a4a987b09abb8ab128d433a5bb7aaef753ba5dc46b05789909ca5e,"[351, 500]",1.0,26.39436951869999,5015305545.42516,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,32,frame_032.mat,5327392,40fd483116b5c7f2eafc4d39598d89490e5cfa1b8a4b551ac56d2392692f00ab,"[351, 500]",1.0,8.897800739273999,2778964717.493789,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,33,frame_033.mat,5327437,79b402334f377ba1eb5902d448e0cbf47e1e1bff24e5f93dfcd1ace0f9c0c7e6,"[351, 500]",1.0,33.4012903288797,3729879431.0315895,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,34,frame_034.mat,5327275,f96a8538660c3ed41295ebc374ad6063eb7f442a9b6aec2af122e6cabf6a2d67,"[351, 500]",1.0,16.95289132058642,3752314629.161551,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,35,frame_035.mat,5327121,e85e8f09e4a5f6abc4a2976ddc5e7460bf0618b545f235a45fe854b60720f838,"[351, 500]",1.0,57.30316815131348,4052220216.1324916,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,36,frame_036.mat,5327385,f6b0ed42f190fd2de5357ea827e7a5fa968639cf9b33511c8defed99d60c7145,"[351, 500]",1.0,36.625887261497496,3102949899.0674396,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,37,frame_037.mat,5327335,72598d482fe4fb578579eaf0480bf326a00357c4362a27edd271e5df8a6b8bc0,"[351, 500]",1.0,178.7023304648982,2624070780.5103016,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,38,frame_038.mat,5327432,432a8bfe100ed7f9b8c61de06f8aa79425d9b2da845c46c83ddb2190e815f9a3,"[351, 500]",1.0,51.50765670556958,6320234149.679248,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,39,frame_039.mat,5327002,e2ca17e9611183a5b754e515a804e85b7ee3ca7c95e74a25a9d911cea0c71706,"[351, 500]",1.0,133.42942056071243,5922057911.283603,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,40,frame_040.mat,5326898,8d8688645a0e1078dd4dae989e41f8d8e8c5f7c2f08f8f8f6ff0a9e95a3ccaae,"[351, 500]",1.0,39.023856172434385,14167557350.290268,True,True,"var(abs(E), 1, 3)",N,passed
D235_F07_V01,41,frame_041.mat,5327396,29e1c484ec9e320877a95c5e32be320c98ca5ff6f13ed0f9ebbeb003c2508b49,"[351, 500]",1.0,97.06236509468137,2737801831.9888353,True,True,"var(abs(E), 1, 3)",N,passed
