scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D500_F05_V01,0,frame_000.mat,5327073,080346bc32bd10cc02988b4922dbe48ef9ea3f8e3993206155cbfc296b4a21f5,"[351, 500]",1.0,45.57797049607348,392554107797.0166,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,1,frame_001.mat,5326457,d4880ad1030a467ff41764500bf68e31613e2e34c1ef8b79e2682027e0737de8,"[351, 500]",1.0,201.61513433147016,13333220070.238798,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,2,frame_002.mat,5326599,db205dbfb3e8303a7c2d2b1a8502ed937ea74aed5c4965e7b7fc52f8656516bb,"[351, 500]",1.0,35.80341056724156,11104864190.620464,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,3,frame_003.mat,5326632,81a499240b9a7fe010acd8ea7c5db01798be55555064dcf268e6a061bce43678,"[351, 500]",1.0,36.03139120346913,8091766750.395574,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,4,frame_004.mat,5326651,658654b7e5fffa31a75cf445a6b85f2b21cb57af11c9bbf41f2d207d402d8196,"[351, 500]",1.0,23.14185505947974,13471436755.662436,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,5,frame_005.mat,5326467,cd6f40061ebb0de35fa20e3106ca3724001a4fc3592caa36539f641e8e3f1735,"[351, 500]",1.0,32.523938330639965,6570323641.975436,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,6,frame_006.mat,5326759,06c62ed174ee1e9e096c8f2d4d076739989b85158f08436227374381a32b5815,"[351, 500]",1.0,65.61375057337314,4842192957.955759,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,7,frame_007.mat,5326678,ca44335bfee10b34d64fe03607011eee7e93ffb229e91ae09dd6d3ca3e5cec93,"[351, 500]",1.0,74.11798118443217,6503017658.679817,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,8,frame_008.mat,5326859,198957c3bdd531b646568c1a3dce4167b95f2c41553bf3f0d435b85b400ef8e4,"[351, 500]",1.0,6.378945937945193,21385948349.731316,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,9,frame_009.mat,5326873,3feb9c6fa1165de73e22e45cd1064236791459d200addfd37fe0872cf1df4a70,"[351, 500]",1.0,46.68907692934636,4288786582.695666,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,10,frame_010.mat,5326660,7eb5af00b4fa250c852e7f64773aee3e61c40a4c17c30754330e9a7a1e646f86,"[351, 500]",1.0,26.144093439081356,4275622829.1126657,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,11,frame_011.mat,5326935,38b2f27b4b6c7d4d68902f9db657ffb4b9f3c6d38950f7b125b872251cdc2473,"[351, 500]",1.0,57.37391399911684,8734683996.10515,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,12,frame_012.mat,5326923,d77e153ce9e314a7915f30b54747753bfa83c04ba27d9e89763a36e33c70694e,"[351, 500]",1.0,13.47233791452642,11802356419.983467,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,13,frame_013.mat,5326539,2aefc185db656a716c61a7cd0a1c5fecfa5c65295d751f4f59b3c5b469906d67,"[351, 500]",1.0,4.895011240706822,12834827521.334785,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,14,frame_014.mat,5326952,decd14e39d79489eadf6d9ec7a0b15e9cd8b0770eacffeb2b82c42bf1bb0ea1b,"[351, 500]",1.0,37.66988549397178,10759192330.368664,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,15,frame_015.mat,5326690,59aee7d1d409d499d29ae9d97bb361b8bf49472d6eece77c17bb5e9ace681169,"[351, 500]",1.0,13.044441521176262,6382611198.9317465,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,16,frame_016.mat,5326887,84ca231e3e9e0e874865ff34fd35bb1990329fd5bc1cdd046bc49a8787eb58a2,"[351, 500]",1.0,100.53140796740672,7795686777.274483,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,17,frame_017.mat,5326743,edd59842496023cb3a1650eb1d9bef47ccfad759086dbfc018ecb9863c17c9ea,"[351, 500]",1.0,162.9316016614949,9693505569.925016,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,18,frame_018.mat,5326638,7d5c89f0df7d0aa14f402136cacf147b16016244a4bcf91492f34053b0dd3dfa,"[351, 500]",1.0,10.0968288935311,7485836721.330899,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,19,frame_019.mat,5326751,f22792da5a0eb1f742058deee3ec72e613c2271d2ae50a2a8b8b38112bc5d707,"[351, 500]",1.0,118.4312146972856,22292038674.35008,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,20,frame_020.mat,5326639,e11fd24c8e02d8109d6554de28c947d15151c908b84435aed12bd399bcf4519a,"[351, 500]",1.0,174.86456682423906,8142603955.803341,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,21,frame_021.mat,5326765,8bee244308f4b458817f13ac68bfcae344243dc631c20a3ec747fe347bba21bb,"[351, 500]",1.0,136.6460472470808,13270417379.742355,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,22,frame_022.mat,5326929,3bb3c9ffbfaf0e7f59d0adfdfa192f9bd5a0a25819943757033d32e2653a8956,"[351, 500]",1.0,95.08643370000401,13393285282.00575,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,23,frame_023.mat,5326830,b6669c385ebe04766080849a3bdb142b7b63ccf2875af1352d3d5bb45634f07d,"[351, 500]",1.0,6.370835443431009,4308522762.11896,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,24,frame_024.mat,5326899,516e676d9506036e63b01ceacbbeea8ac9c5db188a1d5340de9620794ce28800,"[351, 500]",1.0,39.10835179179528,8173678052.222668,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,25,frame_025.mat,5326644,cdb7dd495b606400e01d9e08288da538713e6d5ee04bfaf9a5c53e48bc5698b1,"[351, 500]",1.0,48.28624072380659,4350997010.8174305,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,26,frame_026.mat,5326763,70667702ecf3f39f433e6a02434039c3df2b2e9f80289e26893986ca0bb36f3d,"[351, 500]",1.0,129.06106613577194,4610409226.635898,True,True,"var(abs(E), 1, 3)",N,passed
D500_F05_V01,27,frame_027.mat,5326485,4aad0a6d0dd1296fa0fea7daf2ce7573fc2ed25790e736acd09c593b7374f81a,"[351, 500]",1.0,59.68841002208685,8526495681.340127,True,True,"var(abs(E), 1, 3)",N,passed
