scan_id,frame_index,file_name,size_bytes,sha256,shape,finite_fraction,min,max,source_identity,bscan_identity,formal_signal_definition,variance_denominator,validation_status
D500_F03_V01,0,frame_000.mat,5326918,597acd736af432a2f92cfd825eef4e5c4dd8e983a15c20b92172d0b82148df38,"[351, 500]",1.0,43.81477015419632,606740816765.2596,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,1,frame_001.mat,5326987,83d9426c90c17ddd74d6b7b7d7495a983dfc452dc860a63124a387c50883e0de,"[351, 500]",1.0,16.03336176709553,7895308950.60635,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,2,frame_002.mat,5326859,71988e8c8f7238ba72e2bdf6d900ed4fda45fa26ba16948bb0e7fdb440bd2cc6,"[351, 500]",1.0,71.65119108416262,7651542729.722946,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,3,frame_003.mat,5326892,599eca0ae042810d0f95623d13405fde683b532a125abc722b5cb91fc8cb1d46,"[351, 500]",1.0,8.12512362287807,6399430080.8562355,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,4,frame_004.mat,5325443,4bd1638f132b344f9425bb62e30423fc2b29c76f38fcd4758e2d647920a1a6e1,"[351, 500]",1.0,21.855495421772677,93908758571.02959,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,5,frame_005.mat,5326843,d2f536a18c1da2e264aab303c6dce1375fafe72a9e3e35c84494ac8c8ba932dc,"[351, 500]",1.0,65.72095234791885,6212851623.834629,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,6,frame_006.mat,5327045,3d85df4cb3c8eec7fd551166c121bd15e2029edb9726be6aa2b880c5c9d7baf3,"[351, 500]",1.0,128.9403266797302,7446214786.937583,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,7,frame_007.mat,5326779,c6ba0e62f6d8f6a44bc820ab536e711f065210d969b02f46f470b7e9b1d5625e,"[351, 500]",1.0,240.2278340044861,3441417167.4876523,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,8,frame_008.mat,5326654,2d85bfbdb9cfbd84dbaf75e9e4fd3f0baa3ca773547cc6480caf87e6b2151cca,"[351, 500]",1.0,119.20796076050408,7422970109.676351,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,9,frame_009.mat,5326663,70b94707ed604ee354d9e4b461ce43a93b118eef6101f2f9cc888484988b03ff,"[351, 500]",1.0,10.170596473377872,4471995294.556541,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,10,frame_010.mat,5326610,d993498a3e9c34f5b7eaf9faf542099e5f07437fd8de52f07e2fef91b7c7a68f,"[351, 500]",1.0,15.254450878015902,4555598111.955762,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,11,frame_011.mat,5326644,d4db4db797c611547d338856b2ac9126925341a7dfd7eda9f7dcdc3fbbb387e7,"[351, 500]",1.0,51.130985663325504,6252846851.076847,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,12,frame_012.mat,5326656,9ce39a3ab268d5dcae2f7369628c8ac1d135c0a3762a474783c81ce86219042e,"[351, 500]",1.0,73.06802920977049,13253406477.780167,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,13,frame_013.mat,5326953,bf1f96533e9ec3d5016547dbc8e5a3d8ee7ea5e9fe9302126654a4fb96b9c38a,"[351, 500]",1.0,52.832804474279065,8033783834.578846,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,14,frame_014.mat,5327020,b9d6053a5f00641f5c4e3ca613980e7c156ce169f122229f44086d7d0529d38e,"[351, 500]",1.0,27.67947768596734,4326504917.131074,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,15,frame_015.mat,5326600,15d235d5c72f42c5053a1b9acc841db2a3b95341d5fa0f77661a0349311964f8,"[351, 500]",1.0,151.82793164562636,3531392221.068165,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,16,frame_016.mat,5326793,31581ad498ae369d57923269ad4d612cf76d6ffccebf9c2247add152201f1cb6,"[351, 500]",1.0,38.28646270030013,9291876670.763863,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,17,frame_017.mat,5326544,c2e893f2100c4cdc62a8afb78e4f2460d41009fc826f734d3c79ecb7aeef77ab,"[351, 500]",1.0,178.70368160535554,3499001279.8008666,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,18,frame_018.mat,5326928,5140be0bfa36156a8e41156169d360d92144aee93fc589f459b0fa112115d8aa,"[351, 500]",1.0,37.319960957878585,4016034406.333999,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,19,frame_019.mat,5326669,9c1b6f644d20648b0e25925b5459a0f92c4343ea9b25e6406d61e7698911152d,"[351, 500]",1.0,59.6420064678463,16195197922.109278,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,20,frame_020.mat,5326779,ad818092bff423fbe8478886272cea2a9dcd0ba8dded059048360da794b884e9,"[351, 500]",1.0,3.81076047297139,5308035922.069971,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,21,frame_021.mat,5326980,c12c8e742fc0d5e0cecda2e71dcf15d41ea5971e4b2e88b31e902465a8bbed37,"[351, 500]",1.0,47.985524932552075,6368810277.860446,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,22,frame_022.mat,5326777,09e7668b051de2ea946a14359042b042390155ae08a2d07d29baa1d997d9da10,"[351, 500]",1.0,9.811103743608077,8800115700.538372,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,23,frame_023.mat,5326676,2beee07a1464166809d8cfb6e8fa4ff1f81b5491852c61def05fc2154fb24d21,"[351, 500]",1.0,15.320662885074475,8245775208.354091,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,24,frame_024.mat,5326588,ec96c0c6d840a8b1b3f61e14c5799e3ab55555e16b8308a999cb795d498eda5f,"[351, 500]",1.0,59.496677272986425,5429612739.804233,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,25,frame_025.mat,5326883,635ff1e96dbfa729a515617da99070ce1b342e72a2b257fd5aa0c696fc126f48,"[351, 500]",1.0,96.13118867056166,5909952649.99787,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,26,frame_026.mat,5326654,9662873269d5ab061635b2126972e72502464eb6df1ff253bc816518528b2c99,"[351, 500]",1.0,62.9268816487251,7430769730.543164,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,27,frame_027.mat,5326740,e1bad002cf88d324ecfc3d723c6736e846658b90df609effc638882f4456ed41,"[351, 500]",1.0,133.27455707852866,4881903421.200371,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,28,frame_028.mat,5326628,b7734c9e8c0a6c30ae1cbc9da835fb3a23925650ba57a54543208e2c4273c2ac,"[351, 500]",1.0,94.85052029048849,7690097683.194756,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,29,frame_029.mat,5326868,aece21fdf54bbe0334ad08eed76b73d6a6e2113a0a847dbd942be227c8403c23,"[351, 500]",1.0,296.67647832122026,6712013552.135333,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,30,frame_030.mat,5327007,1c873aaa01a6ae2d0aacb4451e953836c576f677b66557470cf4e8a3c05a0433,"[351, 500]",1.0,18.849008747330803,5276600028.133836,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,31,frame_031.mat,5326659,71b6174563d2e0bb019427f049820fc2cb1b4afebb51110c37ff359e4f731e88,"[351, 500]",1.0,7.495737687042291,5874312192.08534,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,32,frame_032.mat,5326608,dbfcc76f65eef99f3c66db291976dd01f6d7e8a9959b314112910abbc91f038c,"[351, 500]",1.0,58.42325339671314,5454049651.468787,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,33,frame_033.mat,5326689,ba009bb52eef91a0dc466f941a733e8961d2d35e0d31b647d70b593fb8bd181e,"[351, 500]",1.0,14.803230944902017,5548799463.602408,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,34,frame_034.mat,5326766,3381a1f48c0e49f49da99d6b954ac033021c3fe515d43ab7e46dcf3f692ea146,"[351, 500]",1.0,12.961168219255862,3656472120.222379,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,35,frame_035.mat,5326712,0e427e6a3978a70264071ef900ccbe413a87feda0e4bd7222492c0a3f64f9173,"[351, 500]",1.0,32.329181592176674,14797820422.943995,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,36,frame_036.mat,5326683,3f8f759c9d4faa26e050dc54e97e52cf7ea10f1dd7f4e3648964f70029818ca6,"[351, 500]",1.0,19.55700286757787,4490912444.7427225,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,37,frame_037.mat,5326886,9471fd4b75c7925970df430cb986053058b05d32dbe4d9ad1d62af502d203304,"[351, 500]",1.0,91.78048560525349,8267748688.6078415,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,38,frame_038.mat,5326494,d5ac1a550789a25b2854327b2cafbbc8f3614d4f3c6505ff787c169d4020af32,"[351, 500]",1.0,159.96658056191094,6334055126.504577,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,39,frame_039.mat,5326745,4c9319a4083836a451798a8f6c85c5beb0835cb0839b8513c8a6611379f131cb,"[351, 500]",1.0,10.840050249119471,5733966168.932995,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,40,frame_040.mat,5326665,831bcb8bc055b3f56852a8bf9a8ca87e90c2911cf7265b4b48c1bdfa8c4b5282,"[351, 500]",1.0,40.861574602791784,3770252693.696092,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,41,frame_041.mat,5326939,c9ccd2d9de643f5d1316ef25928a50e99a3dbaab5ee527dc57daed4cf3008f84,"[351, 500]",1.0,27.811397247938697,5972932969.23513,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,42,frame_042.mat,5326668,38838f2bdf06e8ee3656ad3c5fd150e5fde277b4304a2e9128f85f34c46953d4,"[351, 500]",1.0,66.73936270509428,4808620738.331692,True,True,"var(abs(E), 1, 3)",N,passed
D500_F03_V01,43,frame_043.mat,5326747,dd903604b5d30cc6f3751bf4d585dbf6e72a1db778f4bc8bfac1857eb69dec75,"[351, 500]",1.0,124.1354196352443,4240949747.7702518,True,True,"var(abs(E), 1, 3)",N,passed
