z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-199,-218,809644.396906292,4278119.38915682,-3468474.99225053,-244923.116248918,above_vessel
2,-198,-217,2577702.8216755,2822625.93792442,-244923.116248918,-1856699.05424972,above_vessel
3,-197,-216,3267046.37127656,3244451.7923948,22594.5788817611,-886355.22121472,above_vessel
4,-196,-215,1072868.65723578,5356722.30453596,-4283853.64730017,-244923.116248918,above_vessel
5,-195,-214,1631971.84560424,2518327.06681896,-886355.22121472,-886355.22121472,above_vessel
6,-194,-213,5970243.61404262,5128644.51552475,841599.098517868,-2159173.58664181,above_vessel
7,-193,-212,2830339.47353959,4989513.0601814,-2159173.58664181,-886355.22121472,above_vessel
8,-192,-211,3474817.12120447,6020856.26876654,-2546039.14756207,-2159173.58664181,above_vessel
9,-191,-210,8429826.14294551,1591980.0748762,6837846.06806931,-2159173.58664181,above_vessel
10,-190,-209,106956.032996929,2583324.75086896,-2476368.71787203,-2476368.71787203,above_vessel
11,-189,-208,5481966.15479095,6251890.2629011,-769924.108110146,-769924.108110146,above_vessel
12,-188,-207,1562471.77028255,6971852.22003433,-5409380.44975178,-2199553.62525971,above_vessel
13,-187,-206,6759893.12157865,1229493.67702497,5530399.44455368,-769924.108110146,above_vessel
14,-186,-205,3834546.56566594,6034100.19092565,-2199553.62525971,-2199553.62525971,above_vessel
15,-185,-204,3880004.16670857,2814859.89564953,1065144.27105903,-1945467.77104297,above_vessel
16,-184,-203,405739.060612666,3623530.35399839,-3217791.29338572,-2199553.62525971,above_vessel
17,-183,-202,2671963.70388173,4617431.47492469,-1945467.77104297,-1945467.77104297,above_vessel
18,-182,-201,1251709.61145689,3749034.16766973,-2497324.55621284,-1945467.77104297,above_vessel
19,-181,-200,1911537.36393868,3346870.21549349,-1435332.85155481,-1435332.85155481,above_vessel
20,-180,-199,8760028.00280441,2973923.73404948,5786104.26875493,2188770.80596385,above_vessel
21,-179,-198,8969574.2007703,5703662.52829951,3265911.67247079,2914130.08637866,above_vessel
22,-178,-197,4445700.30746256,2256929.50149872,2188770.80596385,2914130.08637866,above_vessel
23,-177,-196,9549112.33364482,6634982.24726617,2914130.08637866,2188770.80596385,above_vessel
24,-176,-195,1658176.12585291,3600159.61162281,-1941983.4857699,2188770.80596385,above_vessel
25,-175,-194,2097883.63207821,2230080.7899471,-132197.157868888,2914130.08637866,above_vessel
26,-174,-193,11539824.2239149,1218000.77256444,10321823.4513504,8130356.73802687,above_vessel
27,-173,-192,17870969.6996793,2878369.27181047,14992600.4278688,10321823.4513504,above_vessel
28,-172,-191,10561592.0883074,2431235.35028053,8130356.73802687,10321823.4513504,above_vessel
29,-171,-190,13246653.6315228,1062994.47575838,12183659.1557644,8130356.73802687,above_vessel
30,-170,-189,7410813.16974934,3022976.68049463,4387836.48925471,5842433.25149796,above_vessel
31,-169,-188,4633421.69448625,5632764.06932497,-999342.374838723,4387836.48925471,above_vessel
32,-168,-187,8318747.44578301,2476314.19428506,5842433.25149796,-596220.594232038,above_vessel
33,-167,-186,2325212.5399864,5058542.75071292,-2733330.21072652,-596220.594232038,above_vessel
34,-166,-185,1107107.42479607,1703328.01902811,-596220.594232038,1976703.3389464,above_vessel
35,-165,-184,6505223.9955271,4528520.6565807,1976703.3389464,1976703.3389464,above_vessel
36,-164,-183,20183294.143488,4056766.14880926,16126527.9946788,2767881.84274735,above_vessel
37,-163,-182,7811752.12566465,5043870.2829173,2767881.84274735,4053015.36214594,above_vessel
38,-162,-181,6073795.73209165,1696106.75063377,4377688.98145788,4053015.36214594,above_vessel
39,-161,-180,7894776.23977921,3841760.87763327,4053015.36214594,4053015.36214594,above_vessel
40,-160,-179,957332.173341839,2647623.2163648,-1690291.04302296,4053015.36214594,above_vessel
41,-159,-178,13235538.9536138,3585487.17832838,9650051.77528545,-1168886.48249258,above_vessel
