z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-205,-224,5438818.79095606,7207872.27367636,-1769053.4827203,-897363.362297497,above_vessel
2,-204,-223,3303274.03558231,4200637.3978798,-897363.362297497,1234919.3401631,above_vessel
3,-203,-222,10058584.9754188,6691382.93279509,3367202.0426237,-897363.362297497,above_vessel
4,-202,-221,19557027.7642875,7406148.09431898,12150879.6699685,-897363.362297497,above_vessel
5,-201,-220,2129328.99070471,8110048.73776419,-5980719.74705948,3367202.0426237,above_vessel
6,-200,-219,323167.901779695,8585192.22322045,-8262024.32144075,10639303.1398332,above_vessel
7,-199,-218,20348621.0843796,9709317.94454638,10639303.1398332,-4526956.85773644,above_vessel
8,-198,-217,28620245.4553065,12057180.6199391,16563064.8353673,-3614833.04492372,above_vessel
9,-197,-216,413769.689113841,4940726.54685028,-4526956.85773644,-2727780.95612192,above_vessel
10,-196,-215,805926.051704771,4420759.0966285,-3614833.04492372,-2727780.95612192,above_vessel
11,-195,-214,1767991.54213664,4495772.49825855,-2727780.95612192,-2727780.95612192,above_vessel
12,-194,-213,4712978.73670164,2079639.65837563,2633339.07832601,-699749.086785544,above_vessel
13,-193,-212,5347285.13728632,6003028.78755739,-655743.650271075,-655743.650271075,above_vessel
14,-192,-211,4701996.10922605,5401745.19601159,-699749.086785544,-655743.650271075,above_vessel
15,-191,-210,6977342.26405046,2695880.97865837,4281461.28539209,-655743.650271075,above_vessel
16,-190,-209,1272169.2954493,2878400.48939666,-1606231.19394737,-699749.086785544,above_vessel
17,-189,-208,11517469.8395715,5695552.43656821,5821917.40300329,856416.646894907,above_vessel
18,-188,-207,1928250.56480918,3682718.07760229,-1754467.51279311,856416.646894907,above_vessel
19,-187,-206,4451136.60587055,3594719.95897564,856416.646894907,4099569.39907713,above_vessel
20,-186,-205,7383669.21114523,3284099.8120681,4099569.39907713,856416.646894907,above_vessel
21,-185,-204,9552303.76254385,2787141.03054371,6765162.73200014,856416.646894907,above_vessel
