z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-210,-229,8631666.96295012,3076208.69767793,5555458.26527219,-138160.024144262,above_vessel
2,-209,-228,1349407.80682033,2204412.44951728,-855004.64269695,2708649.12056396,above_vessel
3,-208,-227,3471862.02223121,3610022.04637548,-138160.024144262,-138160.024144262,above_vessel
4,-207,-226,8204056.90783816,2578080.08308144,5625976.82475672,-282018.012633595,above_vessel
5,-206,-225,3462433.82115076,3744451.83378435,-282018.012633595,-138160.024144262,above_vessel
6,-205,-224,1716782.40859108,3910620.31660281,-2193837.90801173,-282018.012633595,above_vessel
7,-204,-223,11621887.6296011,4839633.03405521,6782254.59554588,-282018.012633595,above_vessel
8,-203,-222,366740.529982317,3607536.05357427,-3240795.52359195,2167326.47014979,above_vessel
9,-202,-221,36629219.9769737,1374143.97948616,35255075.9974875,2167326.47014979,above_vessel
10,-201,-220,6075569.95279353,3908243.48264374,2167326.47014979,-3240795.52359195,above_vessel
11,-200,-219,175571.227507419,7709913.55375816,-7534342.32625074,-2259362.19964515,above_vessel
12,-199,-218,3472096.3034426,8013468.75119419,-4541372.44775159,-2539150.48551161,above_vessel
13,-198,-217,84108.5120969186,2343470.71174207,-2259362.19964515,-2539150.48551161,above_vessel
14,-197,-216,2059713.14754665,4598863.63305826,-2539150.48551161,-2259362.19964515,above_vessel
15,-196,-215,769548.40035535,2068110.50185293,-1298562.10149758,-2259362.19964515,above_vessel
16,-195,-214,6031591.4198616,5052700.27576758,978891.144094017,-2539150.48551161,above_vessel
17,-194,-213,462991.113732498,4431554.03386773,-3968562.92013523,-1298562.10149758,above_vessel
18,-193,-212,699502.664275162,4198491.00498912,-3498988.34071395,978891.144094017,above_vessel
19,-192,-211,4481482.07679205,2174113.17562473,2307368.90116732,-1532261.68150916,above_vessel
20,-191,-210,3912707.21747023,2405691.08186507,1507016.13560516,-20355.3812328854,above_vessel
21,-190,-209,808240.92495113,2340502.60646029,-1532261.68150916,1507016.13560516,above_vessel
