z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-199,-218,6105767.86901237,3536268.54339528,2569499.32561709,-607290.790710635,above_vessel
2,-198,-217,176641.482674683,3558830.16449234,-3382188.68181766,981104.267453226,above_vessel
3,-197,-216,680388.722571181,1287679.51328182,-607290.790710635,2428346.78342123,above_vessel
4,-196,-215,7394607.17263996,3726777.68076966,3667829.4918703,2428346.78342123,above_vessel
5,-195,-214,3955350.98743976,1527004.20401853,2428346.78342123,2428346.78342123,above_vessel
6,-194,-213,5470608.37884944,2941730.92180476,2528877.45704468,2528877.45704468,above_vessel
7,-193,-212,277696.96273322,3073613.03958314,-2795916.07684992,2428346.78342123,above_vessel
8,-192,-211,5002767.53791555,2344357.90377635,2658409.6341392,-659883.978212146,above_vessel
9,-191,-210,1817839.18505838,5376283.30824583,-3558444.12318745,-659883.978212146,above_vessel
10,-190,-209,3841746.07256127,4501630.05077342,-659883.978212146,-659883.978212146,above_vessel
11,-189,-208,5753595.57292141,2895998.88133571,2857596.6915857,-659883.978212146,above_vessel
12,-188,-207,1844175.31243106,2719670.70368513,-875495.391254069,-659883.978212146,above_vessel
13,-187,-206,7132000.05089276,2105699.81041694,5026300.24047582,-82081.1514438784,above_vessel
14,-186,-205,2101964.29403875,3411986.76827288,-1310022.47423413,-82081.1514438784,above_vessel
15,-185,-204,2048336.31087973,2130417.46232361,-82081.1514438784,3517968.1168684,above_vessel
16,-184,-203,7108049.40001995,3590081.28315155,3517968.1168684,3517968.1168684,above_vessel
17,-183,-202,7801751.63713641,2488894.44930668,5312857.18782972,3517968.1168684,above_vessel
18,-182,-201,9089263.02266595,3239483.5301903,5849779.49247564,3517968.1168684,above_vessel
19,-181,-200,4507515.95789869,1635668.22873459,2871847.7291641,2871847.7291641,above_vessel
20,-180,-199,4716276.02873392,3996853.67930284,719422.349431084,719422.349431084,above_vessel
21,-179,-198,505950.670808856,5031170.38189345,-4525219.71108459,719422.349431084,above_vessel
22,-178,-197,2276971.70534564,3266959.35919822,-989987.653852588,719422.349431084,above_vessel
23,-177,-196,11185587.7040753,1563183.78356928,9622403.92050605,-989987.653852588,above_vessel
24,-176,-195,11307983.8313758,705911.192610548,10602072.6387653,-989987.653852588,above_vessel
25,-175,-194,309441.219620251,4745546.31926185,-4436105.09964159,9160577.58155232,above_vessel
