scan_id,frame_index,coordinate_base,alpha,diameter_um,diameter_axial_px,x_center_px,z_peak_px,z_upper_px,z_lower_op_px,z_tail_start_px,tracking_class,tracking_confidence,old_tracking_class,old_tracking_confidence,new_tracking_class,overall_tracking_confidence,x_path_confidence_class,x_path_confidence,x_local_evidence_available,x_local_evidence_strong,x_local_peak_px,x_local_peak_score,x_local_baseline_score,x_local_noise_sigma,x_local_peak_snr,x_local_path_residual_px,x_alignment_tolerance_px,x_local_window_half_width_px,x_local_window_x0_px,x_local_window_x1_exclusive_px,x_local_path_change_px,z_edge_confidence_class,z_edge_confidence,z_candidate_present,z_candidate_accepted,z_residual_tolerance_px,peak_excess,background_sigma,peak_snr,upper_threshold,upper_component_width_px,upper_edge_method,upper_core_start_px,upper_core_stop_exclusive_px,upper_boundary_score,upper_top_contrast_snr,upper_bottom_contrast_snr,upper_support_difference,upper_balance_fraction,upper_persistent_fraction,seed_x_px,seed_z_upper_px,model_z_upper_px,residual_x_px,residual_z_px,distance_to_z_anchor_frames,x_robust_snr,central_x0_px,central_x1_exclusive_px,side_left_x0_px,side_left_x1_exclusive_px,side_right_x0_px,side_right_x1_exclusive_px,window_300_fits,qc_valid,qc_flags,valid_local_body,invalid_reason,x_anchor_px,z_upper_algorithm_px,expected_lateral_width_px,local_window_x0_px,local_window_x1_exclusive_px,local_window_half_width_px,x1_local_geometry_px,x2_robust_centroid_px,x3_local_high_signal_midaxis_px,x1_fallback,local_body_peak_cnr,local_body_peak_excess,local_body_background,local_body_sigma,local_body_run_width_px,local_body_axial_completeness,local_body_continuity_score,local_body_width_consistency,neighbor_peak_cnr,cnr_score,continuity_score,width_consistency_score,axial_completeness_score,neighbor_support_score,assessability_score,vessel_presence_prediction,x4_centroid_isolated_jump_corrected_px,x4_jump_corrected
flow10,0,0,0.2,128.0,19,235.79877594676293,216.0,212.0,231.0,233.0,high_confidence,0.97276922863205,high_confidence,0.97276922863205,high_confidence,0.991244116118507,strong_evidence,0.9856359810279746,True,True,236.0,48231.58203125,12275.9599609375,3210.38134765625,11.199797836030298,0.2012240532370697,3.5275590551181097,16.0,219,253,0.10648569402724206,strong_evidence,0.9968841607373025,True,True,4.444164154911416,57136.09210142906,6633.928455247242,8.612708516058248,26535.713820988967,33,persistent_core_paired_edge_v2,212.0,245.0,4.349056522065856,2.5724249919897275,1.2032191445090454,0.3047161102294922,0.0027158402835395557,1.0,236.0,212.0,211.91717479993363,0.2012240532370697,0.08282520006636673,0.0,11.199797836030298,235,238,208,224,249,265,True,True,,True,ok,235.79877594676293,212,10,220,253,16,236.5,234.85982674531374,235.5,False,6.223064744013008,36813.0,28722.0,5915.574,14,0.8421052631578947,1.0,0.7142857142857143,8.065665595938244,0.7038441240021679,1.0,0.7142857142857143,0.8421052631578947,1.0,0.8155183757315858,assessable,234.85982674531374,False
flow10,1,0,0.2,128.0,19,235.6922902527357,220.0,212.0,231.0,233.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.9306389656697058,strong_evidence,0.9779493293283357,True,True,236.0,50702.7734375,12881.822265625,4201.96435546875,9.000778676918568,0.3077097472643118,3.5275590551181097,16.0,219,253,0.12579798346030202,strong_evidence,0.8856173407446555,True,True,4.444164154911416,62270.3983055725,13528.259103826851,4.602986816534106,54113.036415307404,7,persistent_core_paired_edge_v2,217.0,224.0,3.3109716407749095,2.195373127940783,-0.29235129075305033,0.405842587351799,0.021332679180405097,1.0,236.0,211.0,211.84066234021404,0.3077097472643118,-0.8406623402140383,0.0,9.000778676918568,235,238,208,224,249,265,True,True,,True,ok,235.6922902527357,212,10,220,253,16,234.5,234.724115454871,235.5,False,8.065665595938244,39294.5,26240.5,4871.8236,16,1.0,1.0,0.625,7.785590403541333,1.0,1.0,0.625,1.0,0.9642650672568888,0.9214265067256889,assessable,234.724115454871,False
flow10,2,0,0.2,128.0,19,235.5664922692754,227.0,212.0,231.0,233.0,high_confidence,0.6865351843376908,high_confidence,0.6865351843376908,high_confidence,0.9316287071556562,strong_evidence,0.8926438698304903,True,True,237.0,48645.546875,12667.34765625,4125.18896484375,8.721588156413763,1.4335077307246138,3.5275590551181097,16.0,219,253,0.1329845385507724,strong_evidence,0.9723161468204966,True,True,4.444164154911416,63073.80018334491,670.3856694270139,94.08584201576801,12614.760036668982,47,persistent_core_paired_edge_v2,211.0,258.0,44.68061907963073,30.940548669714932,-4.837992151329677,0.35951241850852966,0.11189895185348657,1.0,237.0,211.0,211.7179421790808,1.4335077307246138,-0.7179421790808078,0.0,8.721588156413763,235,238,208,224,249,265,True,True,,True,ok,235.5664922692754,212,10,220,253,16,235.5,235.17672471863682,235.5,False,9.348116063069659,40449.0,25086.0,4326.9681,16,0.8421052631578947,1.0,0.625,6.966764956835441,1.0,1.0,0.625,0.8421052631578947,0.8277941594725734,0.8840952054209416,assessable,235.17672471863682,False
flow10,3,0,0.2,128.0,19,235.4335077307246,216.0,212.0,231.0,233.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.8867100357306039,strong_evidence,0.8926438698304903,True,True,234.0,48764.27734375,15391.48828125,2514.1123046875,13.274183893964189,-1.4335077307246138,3.5275590551181097,16.0,219,253,0.1329845385507724,strong_evidence,0.880815646686372,True,True,4.444164154911416,62060.70209047575,12646.717060955427,4.90725789083062,50586.86824382171,10,persistent_core_paired_edge_v2,214.0,224.0,3.502752525751892,2.4859097564851647,0.16210505200068714,0.18389016389846802,0.14322714256675945,1.0,234.0,213.0,211.53822868766844,-1.4335077307246138,1.4617713123315639,0.0,13.274183893964189,234,237,207,223,248,264,True,True,,True,ok,235.4335077307246,212,10,219,252,16,235.0,235.3066814468402,235.5,False,5.867864317732638,38587.5,26947.5,6576.0723,13,0.8947368421052632,1.0,0.7692307692307693,7.1344521862844426,0.6446440529554397,1.0,0.7692307692307693,0.8947368421052632,0.8557420310474071,0.7992563018010879,assessable,235.3066814468402,False
flow10,4,0,0.2,128.0,19,235.3077097472643,225.0,211.0,230.0,232.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.9311256697662638,strong_evidence,0.9779493293283357,True,True,235.0,48716.19921875,11463.748046875,5150.06201171875,7.233398566290777,-0.3077097472643118,3.5275590551181097,16.0,219,253,0.12579798346030202,strong_evidence,0.8865439004832012,True,True,4.444164154911416,59817.510593630985,13176.22455113739,4.539806555472482,52704.89820454956,8,persistent_core_paired_edge_v2,220.0,228.0,2.6153704895873355,1.5024204766594038,0.4803192680300902,0.260297566652298,0.0447223613640577,1.0,235.0,212.0,211.29697409634417,-0.3077097472643118,0.7030259036558277,0.0,7.233398566290777,234,237,207,223,248,264,True,True,,True,ok,235.3077097472643,211,10,219,252,16,235.0,234.5456935819038,234.5,False,4.920788309499226,37470.0,28065.0,7614.633599999999,13,0.7894736842105263,1.0,0.7692307692307693,6.1673812372538634,0.4867980515832044,1.0,0.7692307692307693,0.7894736842105263,0.6945635395423105,0.7121028784860854,assessable,234.5456935819038,False
flow10,5,0,0.2,128.0,19,235.20122405323704,225.0,211.0,230.0,232.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.881394864656075,strong_evidence,0.9108991248587356,True,True,234.0,48253.171875,10275.3046875,2897.88720703125,13.10536417544234,-1.2012240532370413,3.5275590551181097,16.0,219,253,0.10648569402727048,strong_evidence,0.8528462551356359,True,True,4.444164154911416,59177.0071458981,12319.409696311335,4.80355866106286,49277.63878524534,13,persistent_core_paired_edge_v2,214.0,227.0,4.1835168603411805,3.0351635932367276,0.9255212261728816,0.2386263608932495,0.03542491043379856,1.0,234.0,213.0,210.99851940797436,-1.2012240532370413,2.0014805920256435,0.0,13.10536417544234,234,237,207,223,248,264,True,True,,True,ok,235.20122405323704,211,10,219,252,16,233.5,234.5564557146477,234.5,False,6.466898156775089,37637.0,27898.0,5819.9463,14,0.5789473684210527,1.0,0.7142857142857143,7.705215874781453,0.7444830261291816,1.0,0.7142857142857143,0.5789473684210527,0.9508693124635755,0.785355238511872,assessable,234.5564557146477,False
flow10,6,0,0.2,128.0,19,235.12056485333827,215.0,211.0,230.0,232.0,high_confidence,0.5,high_confidence,0.5,high_confidence,0.8330036024312581,strong_evidence,0.8571992325979982,True,True,235.0,50721.578125,18655.1328125,7149.0810546875,4.485394006195344,-0.12056485333826572,3.5275590551181097,16.0,219,253,0.08065919989877557,strong_evidence,0.8094909272846611,True,True,4.444164154911416,63553.06927937582,14124.439355234317,4.499510931442667,56497.75742093727,5,persistent_core_paired_edge_v2,213.0,218.0,2.8643745373095566,1.783316736545911,0.5079808485519465,0.26961931586265564,0.053420816649679036,1.0,235.0,212.0,210.65604603832887,-0.12056485333826572,1.343953961671133,0.0,4.485394006195344,234,237,207,223,248,264,True,True,,True,ok,235.12056485333827,211,10,219,252,16,235.0,235.1990570880228,234.5,False,10.48964344006368,37573.5,27961.5,3581.9615999999996,13,0.8947368421052632,1.0,0.7692307692307693,6.388233921893811,1.0,1.0,0.7692307692307693,0.8947368421052632,0.7313723203156351,0.9111939121935069,assessable,235.1990570880228,False
flow10,7,0,0.2,128.0,19,235.06589327509263,221.0,210.0,229.0,231.0,high_confidence,0.9083750389219247,high_confidence,0.9083750389219247,high_confidence,0.9546186894308154,strong_evidence,0.9213680834280407,True,True,234.0,49045.89453125,14128.1591796875,3399.7060546875,10.270810120015545,-1.065893275092634,3.5275590551181097,16.0,219,253,0.054671578245631736,strong_evidence,0.9890692532131545,True,True,4.444164154911416,54821.07687081225,3428.5465988648607,15.989596550609132,13714.186395459443,86,persistent_core_paired_edge_v2,210.0,296.0,8.134213890254973,6.523523506323129,-3.386278190947356,0.3387569189071655,0.0025552721478328223,1.0,234.0,210.0,210.28829384159243,-1.065893275092634,-0.2882938415924343,0.0,10.270810120015545,234,237,207,223,248,264,True,True,,True,ok,235.06589327509263,210,10,219,252,16,236.0,234.89668944188801,235.5,False,6.309569687012532,39574.5,25960.5,6272.1393,13,0.9473684210526315,1.0,0.7692307692307693,9.175284918140573,0.7182616145020887,1.0,0.7692307692307693,0.9473684210526315,1.0,0.8473429820797796,assessable,234.89668944188801,False
flow10,8,0,0.2,128.0,19,235.03273328667174,213.0,210.0,229.0,231.0,high_confidence,0.6503938419697197,high_confidence,0.6503938419697197,high_confidence,0.9710489443921961,strong_evidence,0.9976774773822293,True,True,235.0,49964.08203125,13471.994140625,2589.013427734375,14.094978225956494,-0.03273328667174269,3.5275590551181097,16.0,219,253,0.033159988420891295,strong_evidence,0.9451311408565972,True,True,4.444164154911416,50208.087178077534,8892.27173949768,5.646261006067023,35569.08695799072,31,persistent_core_paired_edge_v2,210.0,241.0,3.9300976493155253,2.8723335186892656,-0.8092837678182521,0.3552706092596054,0.022201900170683218,1.0,235.0,209.0,209.91413780830447,-0.03273328667174269,-0.9141378083044742,0.0,14.094978225956494,234,237,207,223,248,264,True,True,,True,ok,235.03273328667174,210,10,219,252,16,234.0,234.87243944411307,234.5,False,7.860926396217463,36409.0,29126.0,4631.6424,13,1.0,1.0,0.7692307692307693,5.460480118375763,0.9768210660362439,1.0,0.7692307692307693,1.0,0.5767466863959605,0.9034081955984353,assessable,234.87243944411307,False
flow10,9,0,0.2,128.0,19,235.01473578648088,220.0,210.0,229.0,231.0,model_assisted,0.056739313038980416,model_assisted,0.056739313038980416,model_assisted,0.7657590201045357,strong_evidence,0.9147948572209013,True,True,235.0,49531.01953125,15775.755859375,6708.64453125,5.031607132355467,-0.014735786480883917,3.5275590551181097,16.0,219,253,0.017997500190858773,weak_evidence,0.641003687594912,True,False,4.444164154911416,64137.405218464104,2410.3145961536648,26.609557657250793,12827.481043692822,78,persistent_core_paired_edge_v2,203.0,281.0,9.885938728290878,6.042693849690083,3.304773656785426,0.2707354724407196,0.22308495105590964,1.0,235.0,203.0,209.54732691904425,-0.014735786480883917,-6.547326919044252,1.0,5.031607132355467,234,237,207,223,248,264,True,True,UPPER_SEED_TRAJECTORY_OUTLIER;Z_EDGE_EVIDENCE_WEAK,True,ok,235.01473578648088,210,10,219,252,16,234.5,234.94730281642669,234.5,False,4.611390549738993,35828.5,29706.5,7769.565299999999,10,0.8947368421052632,1.0,1.0,6.728618531186406,0.4352317582898322,1.0,1.0,0.8947368421052632,0.7881030885310677,0.7653519505703374,assessable,234.94730281642669,False
