z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-210,-229,3693742.45408339,5204382.10508967,-1510639.65100628,-1510639.65100628,above_vessel
2,-209,-228,2488094.83012347,1468941.75987422,1019153.07024925,-2007894.05716187,above_vessel
3,-208,-227,3619437.80824958,6124586.27156705,-2505148.46331747,-2505148.46331747,above_vessel
4,-207,-226,4533687.85393212,11205524.1902716,-6671836.33633948,-2505148.46331747,above_vessel
5,-206,-225,3110799.17896049,12059051.6969965,-8948252.51803598,-2505148.46331747,above_vessel
6,-205,-224,6035365.73199094,8200815.92988332,-2165450.19789238,-2165450.19789238,above_vessel
7,-204,-223,44809791.3639005,7557312.0337971,37252479.3301034,-1808105.43933765,above_vessel
8,-203,-222,4880623.16871622,6688728.60805388,-1808105.43933765,-1808105.43933765,above_vessel
9,-202,-221,8484433.96915796,5560043.04756416,2924390.92159379,-1001393.08851636,above_vessel
10,-201,-220,6444070.39507764,12431869.0718768,-5987798.67679916,-1808105.43933765,above_vessel
11,-200,-219,1061803.38095744,2063196.46947379,-1001393.08851636,-4486797.60678892,above_vessel
12,-199,-218,8651525.19974657,16722197.423362,-8070672.22361543,-4486797.60678892,above_vessel
13,-198,-217,7407921.57926851,11894719.1860574,-4486797.60678892,-2672998.3094917,above_vessel
14,-197,-216,5569850.76780744,3705995.18491909,1863855.58288835,-2672998.3094917,above_vessel
15,-196,-215,3834930.92387261,6507929.23336431,-2672998.3094917,-1521444.75814516,above_vessel
16,-195,-214,3501984.70811767,3476332.68708048,25652.021037193,-1166126.23447555,above_vessel
17,-194,-213,1526651.92897197,3048096.68711712,-1521444.75814516,-1521444.75814516,above_vessel
18,-193,-212,3471690.67218953,4637816.90666508,-1166126.23447555,-1166126.23447555,above_vessel
19,-192,-211,1408429.24278887,9132510.36548298,-7724081.12269411,-1521444.75814516,above_vessel
20,-191,-210,8456998.96311724,2381310.30892372,6075688.65419352,-1166126.23447555,above_vessel
21,-190,-209,599531.713396647,5022694.03623989,-4423162.32284324,-483303.000347369,above_vessel
22,-189,-208,2376030.35942897,2859333.35977634,-483303.000347369,-483303.000347369,above_vessel
23,-188,-207,3500432.43512275,1862217.10008115,1638215.33504161,-483303.000347369,above_vessel
24,-187,-206,3540629.17580575,8424254.22508958,-4883625.04928383,-153882.427497706,above_vessel
25,-186,-205,3181225.48686381,3335107.91436152,-153882.427497706,-153882.427497706,above_vessel
26,-185,-204,9633643.47913223,2528313.39088179,7105330.08825044,-1902430.84875981,above_vessel
