z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-196,-215,1343637.07680519,3697205.88147469,-2353568.80466949,-12790009.0561737,above_vessel
2,-195,-214,4764536.51432882,21824726.714817,-17060190.2004882,-12921894.7606354,above_vessel
3,-194,-213,3884907.19755398,16674916.2537277,-12790009.0561737,-12790009.0561737,above_vessel
4,-193,-212,1466489.29300919,14520269.7581062,-13053780.465097,-13053780.465097,above_vessel
5,-192,-211,4217265.92325978,5077645.84980961,-860379.926549834,-12790009.0561737,above_vessel
6,-191,-210,686598.4099372,23075489.913519,-22388891.5035818,-860379.926549834,above_vessel
7,-190,-209,7345101.88121654,5264541.88593981,2080559.99527673,-733590.323541203,above_vessel
8,-189,-208,15783700.3077426,4251362.13603747,11532338.1717051,-733590.323541203,above_vessel
9,-188,-207,6079922.80874208,6813513.13228329,-733590.323541203,-228140.982082363,above_vessel
10,-187,-206,4204611.62240573,6998728.25073227,-2794116.62832654,-733590.323541203,above_vessel
11,-186,-205,3066508.86978631,3294649.85186867,-228140.982082363,-733590.323541203,above_vessel
12,-185,-204,1769828.0459303,5629854.40684161,-3860026.36091131,-228140.982082363,above_vessel
13,-184,-203,7817905.14033136,3240679.23668274,4577225.90364862,-228140.982082363,above_vessel
14,-183,-202,2141802.02511577,1362002.42342692,779799.601688856,-3601026.7104576,above_vessel
15,-182,-201,1997366.83961614,6088026.55016659,-4090659.71055046,625102.594236184,above_vessel
16,-181,-200,3603008.32009722,7204035.03055482,-3601026.7104576,-3601026.7104576,above_vessel
17,-180,-199,4445331.80762586,3820229.21338968,625102.594236184,-4090659.71055046,above_vessel
18,-179,-198,264324.091347778,6034497.5360902,-5770173.44474242,-3601026.7104576,above_vessel
19,-178,-197,685543.765498172,8007616.07827376,-7322072.31277559,625102.594236184,above_vessel
20,-177,-196,12879160.0666505,6499324.75007312,6379835.31657733,-2629048.1451453,above_vessel
21,-176,-195,4250281.42426967,3619101.71798304,631179.706286631,631179.706286631,above_vessel
22,-175,-194,524359.636501916,3153407.78164721,-2629048.1451453,3481472.60620329,above_vessel
23,-174,-193,13753081.3876097,5880376.71009236,7872704.67751734,631179.706286631,above_vessel
24,-173,-192,10310028.6048281,6828555.99862481,3481472.60620329,-2629048.1451453,above_vessel
25,-172,-191,946906.949551128,6440795.04171441,-5493888.09216328,-1208334.10498357,above_vessel
26,-171,-190,147943.787625528,6524048.90902908,-6376105.12140355,-2864239.95735644,above_vessel
27,-170,-189,3186044.06245857,4394378.16744214,-1208334.10498357,-2864239.95735644,above_vessel
28,-169,-188,2872063.62574849,5736303.58310492,-2864239.95735644,-2750328.36774958,above_vessel
