z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-200,-219,201005.730874262,2568607.60210501,-2367601.87123075,4103612.19806367,above_vessel
2,-199,-218,9842064.01490751,3471241.86379932,6370822.15110819,1327488.49615326,above_vessel
3,-198,-217,7158050.69483275,3054438.49676909,4103612.19806367,-577018.89338588,above_vessel
4,-197,-216,7049403.39774902,8498038.60350617,-1448635.20575715,2470935.21708195,above_vessel
5,-196,-215,5808296.90781241,6385315.80119829,-577018.89338588,103220.379119988,above_vessel
6,-195,-214,13334603.7520774,10863668.5349955,2470935.21708195,-577018.89338588,above_vessel
7,-194,-213,7863679.81144492,7760459.43232493,103220.379119988,-549199.190231162,above_vessel
8,-193,-212,2120665.43001959,3794388.81385553,-1673723.38383594,103220.379119988,above_vessel
9,-192,-211,3332583.5286253,3881782.71885647,-549199.190231162,-549199.190231162,above_vessel
10,-191,-210,7595549.11805156,2150875.53597736,5444673.5820742,-549199.190231162,above_vessel
11,-190,-209,3313007.97612637,4366973.23686581,-1053965.26073944,-264748.892725061,above_vessel
12,-189,-208,9318922.09184515,1929085.07709548,7389837.01474967,1983748.1688668,above_vessel
13,-188,-207,1701144.28169242,1965893.17441748,-264748.892725061,-264748.892725061,above_vessel
14,-187,-206,3497027.98580134,1513279.81693454,1983748.1688668,1983748.1688668,above_vessel
15,-186,-205,2996790.6592741,3651169.46981854,-654378.810544443,1983748.1688668,above_vessel
16,-185,-204,5028615.24966094,2955231.64418822,2073383.60547272,2073383.60547272,above_vessel
17,-184,-203,8127329.98998034,2357245.68438711,5770084.30559323,4441617.21908397,above_vessel
18,-183,-202,15635669.9863821,2352123.80366183,13283546.1827203,4441617.21908397,above_vessel
19,-182,-201,5328436.42471261,886819.205628644,4441617.21908397,4441617.21908397,above_vessel
20,-181,-200,225690.437919136,3066871.97927841,-2841181.54135927,891411.057342732,above_vessel
21,-180,-199,1703936.61883107,3714618.50320127,-2010681.8843702,-2010681.8843702,above_vessel
22,-179,-198,2414006.08708588,1522595.02974315,891411.057342732,-2010681.8843702,above_vessel
23,-178,-197,184592.50655335,5170348.27118331,-4985755.76462996,-52432.9521023766,above_vessel
24,-177,-196,4092253.06453984,4144686.01664222,-52432.9521023766,-52432.9521023766,above_vessel
