z_index,relative_to_top_px,relative_to_bottom_px,V_sv_raw,B_sv_raw,T_raw,T_mov5,region
1,-194,-213,2454492.78475071,3394712.68949908,-940219.904748369,1065853.91991045,above_vessel
2,-193,-212,11446558.5734923,6978385.05688638,4468173.51660596,1156658.00287314,above_vessel
3,-192,-211,4053209.30481137,2987355.38490091,1065853.91991045,1065853.91991045,above_vessel
4,-191,-210,3616476.40685048,2369014.32101466,1247462.08583582,1247462.08583582,above_vessel
5,-190,-209,2442429.95967955,4380631.70805651,-1938201.74837696,1065853.91991045,above_vessel
6,-189,-208,8508063.28127202,3303843.18249314,5204220.09877887,-1938201.74837696,above_vessel
7,-188,-207,841368.53427954,5009696.06104414,-4168327.5267646,-1938201.74837696,above_vessel
8,-187,-206,3836222.68721828,6791588.32245334,-2955365.63523506,-956513.665666587,above_vessel
9,-186,-205,3130475.50272828,3945386.25426732,-814910.751539047,-956513.665666587,above_vessel
10,-185,-204,4054832.93166822,5011346.59733481,-956513.665666587,-928669.475383134,above_vessel
11,-184,-203,1263026.67392857,2191696.1493117,-928669.475383134,-814910.751539047,above_vessel
12,-183,-202,6148264.24316733,3181223.14917135,2967041.09399598,-928669.475383134,above_vessel
13,-182,-201,4688059.67280419,2613476.36311447,2074583.30968972,2074583.30968972,above_vessel
14,-181,-200,483452.394341525,3470666.43576472,-2987214.0414232,2074583.30968972,above_vessel
15,-180,-199,6569221.17557011,4252724.28852451,2316496.8870456,-2757951.01521572,above_vessel
16,-179,-198,2918981.79935902,6853578.99054652,-3934597.19118751,-2757951.01521572,above_vessel
17,-178,-197,2923599.06309935,5681550.07831508,-2757951.01521572,-1102474.64105711,above_vessel
18,-177,-196,4788404.18489898,2704762.82297211,2083641.36192687,-2238050.58065309,above_vessel
19,-176,-195,3377063.17847313,4479537.81953024,-1102474.64105711,-1102474.64105711,above_vessel
20,-175,-194,70435.8320664661,2308486.41271955,-2238050.58065309,-830340.318820639,above_vessel
21,-174,-193,594589.693832829,1424930.01265347,-830340.318820639,-1102474.64105711,above_vessel
22,-173,-192,1873422.95646231,960069.810142247,913353.146320063,-830340.318820639,above_vessel
23,-172,-191,1746734.08439827,3074007.44715959,-1327273.36276132,-830340.318820639,above_vessel
24,-171,-190,2221501.51509137,1428827.62975402,792673.885337347,792673.885337347,above_vessel
25,-170,-189,372868.972858863,1525403.54071567,-1152534.56785681,-1152534.56785681,above_vessel
26,-169,-188,6761249.22740744,3180880.41287822,3580368.81452922,792673.885337347,above_vessel
27,-168,-187,636818.454581827,1932467.9765734,-1295649.52199157,-1152534.56785681,above_vessel
28,-167,-186,11751045.7441986,924463.628765928,10826582.1154327,-631751.474342887,above_vessel
29,-166,-185,1348662.81098553,5126043.08079065,-3777380.26980512,-631751.474342887,above_vessel
30,-165,-184,1291038.88431771,1922790.35866059,-631751.474342887,2555712.20902416,above_vessel
31,-164,-183,36037110.7345298,3179555.78735753,32857554.9471723,2555712.20902416,above_vessel
